Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,CTR,CPM,ROI,CPC
BRAND B,2026-03-15,GROWIFY | TOF | CONVERSION | US,ACTIVE,ECOMM | FITNESS,CATALOG | COLLECTION | TOPSELLERUS | MIX | SUMMER | CLP,UNITED STATES,USA,9928.69,9928.69,-185.0,3378.0,-0.0,0.0,152.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,149500.0,80000.0,75000.0,1.0,-0.05476613380698638,2939.221432800474,-1.0,-53.668594594594595
BRAND B,2026-03-27,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,UNKNOWN,ECOMM | RETARGETING,CUSTOM | VIDEO | INFLUENCER_MAHIMA | LEHENGA | MEHFIL | PLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-04,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CATALOG | CAR | CAMPAIGN SHOOT | MIX | BESTSELLER | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-06,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CATALOG | CAR | CAMPAIGN SHOOT | MIX | BESTSELLER | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-21,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CUSTOM | INSTANT EXP. | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
BRAND B,2026-03-20,GROWIFY | RETARGET | CONVERSION | INDIA,ACTIVE,ECOMM | RETARGETING,CUSTOM | INSTANT EXP. | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-26,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | NITRO,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
BRAND B,2026-03-28,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | NITRO,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-11,UNKNOWN,UNKNOWN,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-27,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-13,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,UNKNOWN,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-25,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | ONLINE SHOPPERS,CATALOG | CAR | CAMPAIGN SHOOT | MIX | RTS | CLP,NAN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,,0.0,0.0,0.0
UNKNOWN,2026-03-01,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | OPEN TARGETING,UNKNOWN,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-07,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | OPEN TARGETING,CUSTOM | VIDEO | INFLUENCER_MAHIMA | LEHENGA | MEHFIL | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-03-26,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | OPEN TARGETING,CUSTOM | VIDEO | INFLUENCER_MAHIMA | LEHENGA | MEHFIL | CLP,UNKNOWN,REST OF THE WORLD,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,0.0
BRAND B,2026-03-21,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,ECOMM | OPEN TARGETING,CUSTOM | SINGLE VIDEO | UGC | LEHENGA | FITOOR | SUMMER | PLP,NAN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
UNKNOWN,2026-03-05,GROWIFY | TOF | TRAFFIC-THRUPLAY | INDIA,UNKNOWN,ECOMM | WOMEN CLOTHING,CUSTOM_VIDEO_INFLUENCER_LEHENGA_FANAH,UNKNOWN,REST OF THE WORLD,0.01,1.51,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.206896551724138,-1.0,0.0
BRAND B,2026-03-04,GROWIFY | TOF | CONVERSION | US+CAN,ACTIVE,ECOMM | INDIA DESIGNERS,CUSTOM | VIDEO | CAMPAIGNSHOOT | LEHENGA | MEHFIL | SUMMER | CLP,UNKNOWN,REST OF THE WORLD,0.48,0.48,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,480.0,-1.0,0.0
BRAND B,2026-01-23,GROWIFY | TOF | 23/01/26 | ABO | INDIA | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-01-28,GROWIFY | TOF | 23/01/26 | ABO | INDIA | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,0.0
BRAND B,2026-01-29,GROWIFY | TOF | 23/01/26 | ABO | INDIA | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-01-30,GROWIFY | TOF | 23/01/26 | ABO | INDIA | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-01-30,GROWIFY | TOF | 23/01/26 | ABO | INDIA | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | REEL | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,0.0
BRAND B,2026-01-30,GROWIFY | TOF | 23/01/26 | ABO | UAE | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | CAROUSEL | CLP | EOSS PRODUCT | EVENT | EOSS – COPY,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-01-30,GROWIFY | TOF | 23/01/26 | ABO | UAE | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,0.0,0.0,0.0
BRAND B,2026-01-23,GROWIFY | TOF | 23/01/26 | ABO | UAE | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,-0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,130000.0,0.0,0.0,0.0,,0.0,0.0,0.0
BRAND B,2026-01-30,GROWIFY | TOF | 23/01/26 | ABO | UAE | SALES,PAUSED,TOF | BRANDS | PURCHASE | WOMEN,CUSTOM | SINGLEIMAGE | CLP | EOSS PRODUCT | EVENT | EOSS,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
BRAND B,2026-01-25,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,UNKNOWN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,,0.0,0.0,0.0
BRAND B,2026-01-15,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,0.04,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-1.0,0.0
BRAND B,2026-01-15,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,13.44,0.14,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.66666666666667,-1.0,0.0
BRAND B,2026-01-08,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,0.22,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,-1.0,0.0
BRAND B,2026-01-13,GROWIFY | TOF | CONVERSION | UAE,PAUSED,UNKNOWN,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRAND B,2026-01-22,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNKNOWN,MIDDLE EAST,0.42,0.42,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.333333333333336,139.99999999999997,-1.0,0.0042
BRAND B,2026-01-23,GROWIFY | TOF | CONVERSION | UAE,UNKNOWN,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,UNKNOWN,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,500.0,-1.0,0.0
BRAND B,2026-01-07,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,91.2,143.45,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35862.5,-1.0,0.0
BRAND B,2026-01-31,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,1.59,1.59,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.482758620689656,-1.0,0.0
BRAND B,2026-01-17,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,-1.79,1.79,0.0,8.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,223.75,-1.0,0.0
BRAND B,2026-01-10,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNKNOWN,MIDDLE EAST,2.08,2.08,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,-1.0,0.0
BRAND B,2026-01-18,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,2.87,2.87,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,956.6666666666666,-1.0,0.0
BRAND B,2026-01-28,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,4.179999,4.179999,-0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,597.1427142857142,-1.0,0.0
BRAND B,2026-01-06,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,7.44,7.44,1.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.045454545454545456,338.1818181818182,-1.0,7.44
UNKNOWN,2026-01-29,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,7.91,7.91,-3.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,791.0,-1.0,-2.6366666666666667
BRAND B,2026-01-29,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,8.82,8.82,3.0,36.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,245.0,-1.0,2.94
BRAND B,2026-01-01,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,NAN,MIDDLE EAST,10.71,10.71,6.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,119.00000000000001,-1.0,1.7850000000000001
BRAND B,2026-01-23,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,UNKNOWN,UNITED ARAB EMIRATES,MIDDLE EAST,11.99,11.99,300.0,51.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.882352941176471,235.09803921568627,-1.0,0.039966666666666664
BRAND B,2026-01-05,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,13.56,13.56,6.0,12035.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004985459077690071,1.126713751557956,-1.0,2.2600000000000002
BRAND B,2026-01-25,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,14.25,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,-1.0,0.0
UNKNOWN,2026-01-27,UNKNOWN,UNKNOWN,UNKNOWN,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,0.0,2301.24,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100053.91304347824,-1.0,0.0
BRAND B,2026-01-24,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,UNKNOWN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,16.129999,16.129999,6.0,51.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11764705882352941,316.27449019607843,-1.0,2.6883331666666668
BRAND B,2026-01-14,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_DEEKSHAKHURANA_SHARARA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,16.43,16.43,7.0,92.0,0.0,975.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07608695652173914,178.58695652173913,-1.0,2.347142857142857
BRAND B,2026-01-22,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,19.42,19.42,7.0,80.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0875,242.75000000000003,-1.0,2.7742857142857145
BRAND B,2026-01-02,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,20.13,0.0,11.0,166.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.06626506024096386,0.0,0.0,0.0
BRAND B,2026-01-04,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,20.73,20.73,18.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.07086614173228346,81.61417322834646,-1.0,1.1516666666666666
BRAND B,2026-01-25,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,UNKNOWN,CUSTOM_VIDEO_DEEKSHAKHURANA_SHARARA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,21.64,21.64,4.0,74.0,0.0,780.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05405405405405406,292.43243243243245,-1.0,5.41
UNKNOWN,2026-01-30,GROWIFY | TOF | CONVERSION | UAE,PAUSED,UNKNOWN,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,24.91,3761.41,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,960.7688378033206,-1.0,0.0
BRAND B,2026-01-20,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,UNKNOWN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,25.54,25.54,7.0,118.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059322033898305086,216.4406779661017,-1.0,3.6485714285714286
BRAND B,2026-01-20,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_SAREE_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,28.03,28.03,-11.0,144.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,-0.0763888888888889,194.65277777777777,-1.0,-2.5481818181818183
BRAND B,2026-01-24,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_DEEKSHAKHURANA_SHARARA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,29.66,29.66,7.0,108.0,0.0,4.0,540.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.06481481481481481,274.6296296296296,-1.0,4.2371428571428575
UNKNOWN,2026-01-30,UNKNOWN,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,30.0,30.0,14.0,116.0,0.0,10.0,10.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1206896551724138,258.62068965517244,-1.0,2.142857142857143
BRAND B,2026-01-03,GROWIFY | TOF | CONVERSION | UAE,PAUSED,ECOMM | WEDDING'S,CA_CAROUSEL/VIDEO_CAMPAIGNSHOOT/_MIX_FANAH,UNITED ARAB EMIRATES,MIDDLE EAST,30.29,-30.29,21.0,0.0,1.0,0.0,4.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,inf,0.0,-1.0,-1.4423809523809523
BRAND B,2026-01-03,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_LEHENGA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,30.91,30.91,20.0,120.0,0.0,13.0,1512.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,257.5833333333333,-1.0,1.5455
BRAND B,2026-01-31,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,UNKNOWN,UNITED ARAB EMIRATES,MIDDLE EAST,33.0,33.0,13.0,121.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10743801652892562,272.7272727272727,-1.0,2.5384615384615383
UNKNOWN,2026-01-22,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_DEEKSHAKHURANA_SHARARA_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,33.89,33.89,26.0,-21750.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0011954022988505746,-1.5581609195402297,-1.0,1.3034615384615384
BRAND B,2026-01-22,GROWIFY | TOF | TRAFFIC-LPV | UAE,PAUSED,ECOMM | WOMEN,CUSTOM_VIDEO_INFLUENCER_SAREE_MEHFIL,UNITED ARAB EMIRATES,MIDDLE EAST,35.05,35.05,14.0,172.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.08139534883720931,203.77906976744183,-1.0,2.5035714285714286
