Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country
Brand A,2026-03-03,INR,,2026-03-03 04:44:02+00:00,2026-03-03 04:44:02+00:00,2026-03-03T04:44:18Z,6975710000000,#11898,INDIA,India,India, rajasthan,Jaipur,"cod, Magic",8791630000000.0,Divya Boppana in Amelia Long Kurta Set,celeb,,,9000.0,9000.0,9000.0,1.0,0.0,,55.0,,9000.0,,1.0,0.0,0.0,-1.0,,Returning,7449970000000.0,India
Brand A,2026-05-03,INR,Magic Checkout - Brand A,2026-03-05 12:33:30+00:00,2026-03-05 12:33:30+00:00,2026-03-06T10:43:05Z,6980860000000,#11932,India,India,India,Delhi,Delhi,"cod, Magic",8179960000000.0,Amelia Long Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, Tunic, Work Essentials",Co-Ord,L,9000.0,9000.0,9000.0,0.0,0.0,,1.0,,,,0.0,,0.0,1.0,,,7402530000000.0,India
,2026-03-22,INR,Online Store,2026-03-22 13:06:41+00:00,2026-03-22 13:06:42+00:00,2026-03-22T13:06:43Z,7021150000000, #12205,India,,India,Telangana,"Omerkhan Daira, Hyderabad",,8791630000000.0,Divya Boppana in Amelia Long Kurta Set,"celeb, Non-Rts",Co-Ord,XS,9000.0,9000.0,9000.0,144.0,0.0,,1.0,,9000.0,,1.0,1.0,0.0,1.0,,RETURNING,970072400000000.0,India
Brand A,2026-12-03,INR,Magic Checkout - Brand A,2026-03-12 13:34:16+00:00,2026-03-12 13:34:16+00:00,2026-03-13T11:31:12Z,,#12026,India,India,India,Maharashtra,Pune,"card, Magic",8468430000000.0,Viola Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,M / Kurta Set,9000.0,9000.0,9000.0,1.0,0.0,,1.0,,1044000.0,,1.0,130.0,0.0,1.0,VIOLAKURTA-YLW,Returning,8580530000000.0,India
Brand A,2026-03-23,INR,Magic Checkout - Brand A,2026-03-23 08:45:52+00:00,2026-03-23 08:45:52+00:00, 2026-03-26t10:39:40z,7023870000000,#12225,India,India,,Maharashtra,,"cod, Magic",8550100000000.0,Ella Kurta Set," all, bestseller, category_kurta set, collection_lumière, festive_edit, kurta sets/co-ords, non-rts, over 5k",Kurta Set,3XL,1110200.0,1110200.0,9100.0,0.0,0.0,,1.0,,,,0.0,,0.0,0.0,ELLA-BG,RETURNING,8737960000000.0,India
Brand A,2026-03-03,INR,Magic Checkout - Brand A,2026-03-03 04:58:51+00:00,2026-03-03 04:58:51+00:00,2026-03-03T04:59:07Z,6975730000000,#11899, nan,INDIA,India,Uttar Pradesh,Kanpur Nagar,"card, Magic",8899400000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,S,9200.0,9200.0,9200.0,1.0,0.0,,1.0,,9200.0,1.0,,1.0,0.0,1.0, lilibet-iv, first-time,8443790000000.0,
Brand A,2026-04-03,INR,Magic Checkout - Brand A,2026-03-03 19:39:51+00:00,2026-03-03 19:39:51+00:00,,914006650000000,#11909,India,India,India,Maharashtra,,"card, Magic",8899400000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,M,9200.0,9200.0,9200.0,1.0,0.0,,55.0,,,1.0,,,0.0,1.0,LILIBET-IV, first-time,9491810000000.0,India
Brand A,2026-04-03,INR,Magic Checkout - Brand A,2026-03-04 13:16:34+00:00,2026-03-04 13:16:34+00:00,2026-03-04T13:16:50Z,6978670000000,#11915,India,India,India,Telangana,Hyderabad,"Magic, upi",0.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,XS,0.0,0.0,9200.0,1.0,0.0,,1.0,,9200.0,1.0,,1.0,0.0,1.0,LILIBET-IV,First-time,1044945000000000.0,India
Brand A,2026-05-03,INR,Magic Checkout - Brand A,2026-03-05 11:55:19+00:00,2026-03-05 11:55:19+00:00,2026-03-07T11:11:38Z,914483490000000,#11931,,India,India,Maharashtra,Mumbai Suburban,"emi, Magic",8899400000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,L,9200.0,9200.0,9200.0,0.0,0.0,,1.0,,,0.0,,,0.0,,LILIBET-IV,First-time,9502310000000.0,India
Brand A,2026-09-03,INR,Magic Checkout - Brand A,,,2026-03-11T11:24:18Z,6989330000000,#11970,India,India,India, haryana,Gurur,"Magic, upi",8899400000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",,M,0.0,0.0,,1.0,0.0,,1.0,,9200.0,,,-1.0,0.0,1.0, lilibet-iv,First-time,9511310000000.0,India
Brand A,2026-03-26,INR,Magic Checkout - Brand A,2026-03-26 06:03:38+00:00,2026-03-26 06:03:38+00:00,2026-03-26T06:03:53Z,7032460000000,#12274,India,India,India,Assam,Guwahati,,8899400000000.0, lilibet kurta set,"all, Kurtas/Kaftans, Non-Rts, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,XXL,1122400.0,1122400.0,,1.0,0.0,,55.0,,9200.0,,1.0,1.0,0.0,1.0,LILIBET-IV,Returning,6659820000000.0,India
Brand A,2026-05-03,INR,Magic Checkout - Brand A,2026-03-05 11:25:20+00:00,2026-03-05 11:25:20+00:00,,6980750000000,#11930,,India,India,Delhi,South West Delhi,"Magic, upi",8899400000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,L,9200.0,9200.0,9200.0,1.0,0.0,,1.0,,9200.0,,1.0,1.0,0.0,-1.0,LILIBET-IV,RETURNING,7879360000000.0,India
Brand A,2026-04-03,INR,Magic Checkout - Brand A,2026-03-04 16:07:59+00:00,2026-03-04 16:07:59+00:00,2026-03-04T16:08:15Z,914239830000000,NAN,India,India,India,Andhra Pradesh,Kurnool,"Magic, upi",8899400000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,XXL,9200.0,9200.0,9200.0,1.0,0.0,,1.0,,1067200.0,,1.0,0.0,0.0,1.0,LILIBET-GRN,Returning,8587590000000.0,India
Brand A,2026-06-03,INR,Magic Checkout - Brand A,,2026-03-06 02:26:21+00:00,2026-03-06T02:26:37Z,6982470000000,#11936,India,India,India, maharashtra,Mumbai,"card, Magic",8899400000000.0,LILIBET KURTA SET,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,S,9200.0,9200.0,9200.0,1.0,0.0,0.0,1.0,0.0,9200.0,,1.0,,0.0,1.0,LILIBET-IV,Returning,7313080000000.0,India
Brand A,2026-01-03,INR,Magic Checkout - Brand A,2026-03-01 03:52:25+00:00,2026-03-01 03:52:25+00:00,2026-03-03T10:15:57Z,913128950000000,#11862,India,,India,Haryana,Gurgaon,"cod, Magic",806465310000000.0,Alia Bhatt in Rose Noir Phiran Set,celeb,Co-Ord,S,9300.0,9300.0,9300.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,1.0,,,9490630000000.0,India
Brand A,2026-01-03,INR,Magic Checkout - Brand A,,2026-03-01 17:33:19+00:00,2026-03-01T17:33:34Z,6971650000000,#11876,India,India,India,Karnataka,Bengaluru,"cod, Magic",8183570000000.0,,"all, Bestsellers, Category_Phiran Set, Co-ord, Collection_J'adore, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k, Pair it, RTS, Tunic",Co-Ord,S,9300.0,9300.0,9300.0,1.0,0.0,,1.0,,9300.0,1.0,0.0,1.0,0.0,1.0,,First-time,9491950000000.0,India
Brand A,2026-05-03,INR,Magic Checkout - Brand A,2026-03-05 11:55:19+00:00,2026-03-05 11:55:19+00:00,2026-03-07T11:11:38Z,6980790000000,#11931,India,India,India,Maharashtra,,"emi, Magic",8357400000000.0,Esther Phiran Set," all, category_phiran set, co-ord, collection_cotswold, eoss-25, express shipping, kurta sets/co-ords, over 5k, rts, sunny lunches",Co-Ord,L,9300.0,9300.0,9300.0,0.0,0.0,,1.0,,,0.0,,,0.0,1.0,,First-time,9502310000000.0,India
Brand A,2026-08-03,INR,Magic Checkout - Brand A,2026-03-08 08:03:12+00:00,2026-03-08 08:03:12+00:00,2026-03-09T11:59:46Z,6987480000000,#11957,India,India,India,Punjab,Amritsar,"card, Magic",8358290000000.0,Camille Kaftan Set,"all, Bestsellers, Collection_cotswold, eoss-25, High Tea Selects, Kaftan, Kurta Sets/Co-ords, Over 5k",Kaftan,M,1134600.0,1134600.0,0.0,1.0,0.0,,55.0,,9300.0,1.0,,130.0,0.0,1.0,,First-time,9487150000000.0,India
Brand A,2026-03-09,INR,Magic Checkout - Brand A,2026-03-09 16:55:06+00:00,2026-03-09 16:55:06+00:00,,,#11979,India,India,India,Punjab,Jalandhar,"card, Magic",8358290000000.0,CAMILLE KAFTAN SET,"all, Bestsellers, Collection_cotswold, eoss-25, High Tea Selects, Kaftan, Kurta Sets/Co-ords, Over 5k",Kaftan,XS,9300.0,9300.0,9300.0,0.0,0.0,,1.0,,,,,,0.0,1.0,,,9513460000000.0,
Brand A,2026-10-03,INR,Magic Checkout - Brand A,2026-03-09 18:44:54+00:00,2026-03-09 18:44:54+00:00,2026-03-10T11:28:36Z,6990490000000,#11981,India,India,India,Telangana,Hyderabad,"Magic, upi",777250290000000.0,Hyacinth Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-Ord, m / kurta set,9300.0,9300.0,9300.0,0.0,0.0,0.0,,,,0.0,,,0.0,1.0,,First-time,9513720000000.0,India
Brand A,2026-10-03,INR,Magic Checkout - Brand A,,2026-03-10 18:22:26+00:00,2026-03-12T11:47:43Z,6992740000000,#11994, india,India,India,Maharashtra,Navi Mumbai,,8671670000000.0,Alia Bhatt in Rose Noir Phiran Set,celeb,Co-Ord,XXL,9300.0,9300.0,9300.0,1.0,0.0,,1.0,,9300.0,1.0,,1.0,0.0,1.0,,First-time,9517250000000.0,India
BRAND A,2026-11-03,INR,Magic Checkout - Brand A,2026-03-11 07:17:50+00:00,,2026-03-12T11:47:12Z,6993940000000,#12000,India,India,India,Tamil Nadu,Coimbatore,"card, Magic",8358430000000.0,Rosaline Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-Ord,M / KURTA SET,9300.0,9300.0,9300.0,1.0,0.0,,1.0,,0.0,1.0,,1.0,0.0,1.0,, first-time,9518600000000.0,India
Brand A,2026-03-12,INR,Magic Checkout - Brand A,2026-03-12 10:58:59+00:00,2026-03-12 10:58:59+00:00,2026-03-14T11:35:45Z,6996270000000, #12022,INDIA,India,India,Telangana,Hyderabad,"card, Magic",8275310000000.0,Attico Dress,,Dress,XXL,9300.0,9300.0,,1.0,0.0,0.0,,,9300.0,1.0,,1.0,0.0,1.0,,First-time,1047354000000000.0,India
Brand A,2026-03-15,INR,,2026-03-15 13:04:07+00:00,2026-03-15 13:04:07+00:00,2026-03-16T13:53:02Z,7003320000000,#12079,India,India,India, manipur,Imphal West,"cod, Magic",8671670000000.0,Alia Bhatt in Rose Noir Phiran Set,"celeb, Non-Rts",,S,9300.0,9300.0,9300.0,1.0,0.0,,1.0,,9300.0,1.0,,130.0,0.0,1.0,,First-time,9536190000000.0,India
 nan,2026-03-16,INR,Magic Checkout - Brand A,2026-03-16 10:34:31+00:00,2026-03-16 10:34:31+00:00,2026-03-18T12:10:30Z,7005290000000,#12092,,India,India,Haryana,Faridabad,"cod, Magic",8671670000000.0,Alia Bhatt in Rose Noir Phiran Set,"celeb, Non-Rts",Co-Ord,S,9300.0,9300.0,9300.0,144.0,0.0,,1.0,,9300.0,1.0,,1.0,0.0,87.0,,First-time,9538200000000.0,India
Brand A,2026-03-25,INR,Magic Checkout - Brand A,2026-03-25 09:06:55+00:00,2026-03-25 09:06:55+00:00,2026-03-25T09:07:11Z,7030530000000,#12255,India,,India,Telangana,,"card, Magic",8550090000000.0,Eva Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Non-Rts, Over 5k",Kurta Set,3XL,-9300.0,-9300.0,9300.0,,0.0,,1.0,,,0.0,,,0.0,1.0,EVA-GREY,FIRST-TIME,9583480000000.0,India
Brand A,2026-03-25,INR,Magic Checkout - Brand A,,2026-03-25 09:06:55+00:00, 2026-03-25t09:07:11z,7030530000000,#12255, india,India,India,Telangana,Hyderabad," card, magic",8550090000000.0,Qala Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Non-Rts, Over 5k",Kurta Set,3XL,0.0,0.0,9300.0,0.0,0.0,0.0,-1.0,,,0.0,,,0.0,1.0,QALAKURTA-GRN,First-time,9583480000000.0,India
Brand A,2026-03-25,INR,Magic Checkout - Brand A,2026-03-25 09:06:55+00:00,2026-03-25 09:06:55+00:00,2026-03-25T09:07:11Z,7030530000000,#12255,India,India,India,Telangana,Hyderabad,"card, Magic",8357530000000.0,HYACINTH KURTA SET,"all, bestseller, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-Ord,XXXL / Kurta Set,9300.0,9300.0,9300.0,0.0,0.0,,1.0,,,0.0,,,0.0,1.0,,First-time,9583480000000.0,India
Brand A,2026-02-03,INR,Magic Checkout - Brand A,,2026-03-02 07:53:33+00:00,2026-03-02T07:53:49Z,0,#11886,India,,,Haryana,Gurgaon,"Magic, upi",8357400000000.0,Esther Phiran Set,"all, Category_Phiran Set, Co-ord, Collection_cotswold, eoss-25, Express shipping, Kurta Sets/Co-ords, Over 5k, RTS, Sunny Lunches",Co-Ord,S,9300.0,9300.0,1078800.0,1.0,0.0,,1.0,,9300.0,,1.0,1.0,-0.0,,NAN,Returning,,India
 brand a,2026-03-12, inr,Magic Checkout - Brand A,,2026-03-12 20:05:00+00:00,2026-03-12T20:05:16Z,6997180000000,#12036,India,INDIA,,Karnataka,Bangalore,"Magic, upi",,Georgina Tunic Set,"all, Sofia's Garden, sr23-feb, Tag_NewArrival, Tops & Tunics",,3XL,9400.0,9400.0,9400.0,1.0,0.0,,1.0,,9400.0,,1.0,1.0,0.0,1.0,GEOR-IV,Returning,785620000000000.0,India
BRAND A,2026-01-03,INR,Magic Checkout - Brand A,2026-02-28 18:54:26+00:00,2026-02-28 18:54:26+00:00,2026-02-28T18:54:41Z,6969580000000,#11861,India,India,,Haryana,Sonipat,"cod, Magic",8275660000000.0,Neroli Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k",Co-Ord, xxs,0.0,0.0,9700.0,1.0,0.0,,1.0,,1125200.0,1.0,,130.0,0.0,1.0,,First-time,,India
Brand A,2026-02-03,,,2026-03-02 06:47:25+00:00,,2026-03-03T10:13:16Z,6973660000000,#11883,India,India,India,Telangana,Hyderabad,"Magic, upi",827644200000000.0,Anne Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,3XL / Kurta Set,1183400.0,1183400.0,9700.0,0.0,0.0,,1.0,,,,0.0,,0.0,1.0,ANNEKURTA-PINK,RETURNING,8450210000000.0,India
BRAND A,2026-02-03,,Magic Checkout - Brand A,2026-03-02 14:25:41+00:00,2026-03-02 14:25:41+00:00,2026-03-02T14:25:56Z,6974320000000,,India,India,India,Kerala,Ernakulam,"Magic, upi",8275660000000.0,Neroli Kurta Set,,Co-Ord,L,9700.0,9700.0,9700.0,1.0,0.0,,1.0,,9700.0,,1.0,1.0,-0.0,1.0,,Returning,8573150000000.0,India
Brand A,2026-03-21,INR,Magic Checkout - Brand A,2026-03-21 04:44:52+00:00,2026-03-21 04:44:52+00:00,2026-03-21T04:45:08Z,919208660000000, #12175,India,India,India,Karnataka,Dakshina Kannada,"COD, MAGIC",8357570000000.0,Tulip Kaftan,"all, Collection_cotswold, eoss-25, Kaftan, Non-Rts, Over 5k, Tops & Tunics",Kaftan,XL / Kaftan + Pants,-9720.0,-9720.0,9720.0,1.0,0.0,,1.0,,9720.0,,1.0,1.0,0.0,1.0,,Returning,9555720000000.0,India
Brand A,2026-03-20,INR,Magic Checkout - Brand A,2026-03-20 08:30:06+00:00,2026-03-20 08:30:06+00:00,2026-03-21T11:14:39Z,7014140000000,#12165,India,India,India,Telangana,,"Magic, upi",8550100000000.0,Vine Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Non-Rts, Over 5k",Kurta Set,M,9800.0,9800.0,9800.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,VINEKURTASET-BLACK,First-time,,India
Brand A,2026-03-22,INR,Magic Checkout - Brand A,2026-03-22 15:10:08+00:00,2026-03-22 15:10:08+00:00,2026-03-23T12:06:18Z,7021450000000,#12210,India,India,India,Delhi,New Delhi,"Magic, upi",795159300000000.0,Cypress Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,S,9800.0,9800.0,9800.0,1.0,0.0,,1.0,,9800.0,1.0,,,0.0,1.0, cypresskurtaset-mustard,First-time,9567280000000.0,India
Brand A,2026-03-13,INR,Magic Checkout - Brand A,2026-03-13 17:59:14+00:00,2026-03-13 17:59:14+00:00,2026-03-13T17:59:30Z,6999310000000, #12057,India,India,India,Rajasthan,Jodhpur,"cod, Magic",8275680000000.0,Amber Kurta Set,"all, Co-ord, Collection_Folklore, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Sunny Lunches",Co-Ord,XL,1207800.0,1207800.0,9900.0,1.0,0.0,,1.0,,,1.0,,1.0,-0.0,1.0,,First-time,9530790000000.0,India
Brand A,2026-03-01,INR,,,2026-03-01 04:17:07+00:00,2026-03-01T04:17:23Z,6970480000000, #11864,India,INDIA,India,Delhi,Delhi,"CARD, MAGIC",8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-Ord,XXL,9900.0,9900.0,9900.0,0.0,0.0,,1.0,,,,,,0.0,87.0,, returning,8610700000000.0,
Brand A,2026-03-25,NAN,Magic Checkout - Brand A,2026-03-25 09:06:55+00:00,2026-03-25 09:06:55+00:00,2026-03-25T09:07:11Z,920999430000000,#12255,,India,India,Telangana,Hyderabad,"card, Magic",8550090000000.0,Angelica Kurta Set," all, category_kurta set, collection_lumière, festive_edit, kurta sets/co-ords, non-rts, over 5k",Kurta Set,3XL,1220000.0,1220000.0,10000.0,0.0,0.0,,1.0,,,0.0,,,0.0,1.0,ANGELICA-MULTI,First-time,9583480000000.0,India
Brand A,2026-03-23,INR,Magic Checkout - Brand A,2026-03-23 16:28:41+00:00,2026-03-23 16:28:41+00:00,,7024990000000,#12230,India,India,India,DELHI,New Delhi,"Magic, upi",8899400000000.0,Stella Kurta Set,"all, Kurtas/Kaftans, Non-Rts, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,3XL,10000.0,10000.0,10000.0,1.0,0.0,,1.0,,,,1.0,1.0,0.0,1.0,STELLA-BG,Returning,9032980000000.0,India
Brand A,2026-03-21,INR,Magic Checkout - Brand A,2026-03-21 04:43:08+00:00,2026-03-21 04:43:08+00:00, 2026-03-21t11:17:36z,7016850000000,#12174,,India,India, karnataka,Dakshina Kannada,"cod, Magic",8275650000000.0,Trellis Co-ord Set,,,XL,0.0,0.0,10300.0,,0.0,,1.0,,,0.0,,,0.0,1.0,,First-time,9555720000000.0,India
Brand A,2026-03-14,INR,Magic Checkout - Brand A,2026-03-14 12:43:04+00:00,2026-03-14 12:43:04+00:00,2026-03-17T11:52:06Z,7001020000000,#12066,India,India,India,Uttarakhand,Haridwar,"cod, Magic",799861380000000.0,Roshni Chopra in Icecream Kurta Set,celeb,Co-Ord,L / Kurta Set+ Stole,1268800.0,1268800.0,10400.0,144.0,0.0,,1.0,,10400.0,,,1.0,0.0,1.0,,First-time,9533540000000.0,India
BRAND A,2026-03-22,,Magic Checkout - Brand A,2026-03-22 10:31:43+00:00,2026-03-22 10:31:43+00:00,2026-03-22T10:31:59Z,7020830000000,#12203,India,India,India,Telangana,Hyderabad,"Magic, upi",8357400000000.0,Icecream Kurta Set," all, bestseller, bestsellers, co-ord, collection_cotswold, eoss-25, express shipping, high tea selects, kurta, kurta set, kurta sets/co-ords, over 5k, rts",Co-Ord,S / Kurta Set+ Stole,10400.0,10400.0,10400.0,1.0,0.0,,55.0,,10400.0,1.0,,1.0,0.0,,,First-time,,India
Brand A,2026-03-12,INR,Magic Checkout - Brand A,2026-03-12 18:45:44+00:00,2026-03-12 18:45:44+00:00, 2026-03-12t18:46:00z,6997050000000,#12033,,India,,Odisha,Cuttack,"cod, Magic",777238200000000.0,Icecream Kurta Set,"all, Bestsellers, Co-ord, Collection_cotswold, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-Ord,M / Kurta Set+ Stole,10400.0,10400.0,10400.0,,0.0,,1.0,,10400.0,,1.0,1.0,0.0,1.0,NAN,Returning,1020728500000000.0,India
Brand A,2026-03-22,INR,Magic Checkout - Brand A,2026-03-22 14:17:01+00:00,2026-03-22 14:17:01+00:00,2026-03-25T11:32:39Z,7021320000000,#12208,India,India,India,Delhi,South Delhi,"cod, Magic",8550100000000.0,Carnation Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Non-Rts, Over 5k",Kurta Set,L,-10500.0,-10500.0,10500.0,1.0,0.0,0.0,0.0,,10500.0,1.0,,,0.0,1.0,CARNATION-IV,First-time,9565650000000.0,India
Brand A,2026-07-03,INR,Magic Checkout - Brand A,2026-03-07 08:24:22+00:00,2026-03-07 08:24:22+00:00,2026-03-07T08:24:38Z,6985330000000,#11951,India,India,India,Gujarat,Ahmedabad,"card, Magic",8550090000000.0,Auburn Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumière, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XXL,10500.0,10500.0,10500.0,0.0,0.0,,1.0,,,,0.0,,0.0,1.0,AUBURNKURTASET-MULTI,,8892750000000.0,India
 brand a,2026-12-03,INR,Magic Checkout - Brand A,2026-03-12 02:16:02+00:00,2026-03-12 02:16:02+00:00,2026-03-12T11:49:11Z,6995590000000,#12008,India,India,India,Delhi,New Delhi,"cod, Magic",795159300000000.0,,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XS,1281000.0,1281000.0,10500.0,1.0,0.0,,1.0,,10500.0,,1.0,1.0,0.0,1.0,,Returning,,India
Brand A,2026-03-19,INR,Magic Checkout - Brand A,2026-03-19 04:08:45+00:00,2026-03-19 04:08:45+00:00,2026-03-19T10:33:51Z,7010970000000, #12140,INDIA,India,India,Delhi,North West Delhi,"cod, Magic",8550100000000.0,Carnation Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Non-Rts, Over 5k",Kurta Set,XXL,0.0,0.0,10500.0,1.0,0.0,,55.0,,10500.0,,,1.0,0.0,1.0,CARNATION-IV,Returning,8203320000000.0,India
BRAND A,2026-03-13,INR,Magic Checkout - Brand A,2026-03-13 17:44:21+00:00,2026-03-13 17:44:21+00:00,2026-03-13T17:44:37Z,6999280000000,#12056,India,India,India,Haryana,Gurgaon,"Magic, upi",827644200000000.0,Lilibet Kurta Set,"all, Kurtas/Kaftans, Sofia's Garden, sr23-feb, Tag_NewArrival",Kurta Set,3XL,10700.0,10700.0,10700.0,144.0,0.0,,1.0,,10700.0,1.0,,1.0,0.0,,LILIBET-IV,First-time,1048380300000000.0,India
Brand A,2026-03-15,INR,Magic Checkout - Brand A,2026-03-15 11:13:39+00:00,2026-03-15 11:13:39+00:00,,,#12077, india,India,India,Haryana,Gurgaon,"MAGIC, UPI",8899400000000.0, lilibet kurta set,"all, Kurtas/Kaftans, Non-Rts, Sofia's Garden, sr23-feb, Tag_NewArrival",,3XL,10700.0,10700.0,1241200.0,144.0,0.0,,1.0,,,,1.0,1.0,0.0,87.0,LILIBET-GRN,Returning,,India
Brand A,2026-03-25,INR,Magic Checkout - Brand A,2026-03-25 18:47:53+00:00,,,7031450000000,#12270,India,India,India,,Pune,"cod, Magic",8550100000000.0,Prism Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Non-Rts, Over 5k",Kurta Set,M,1317600.0,1317600.0,1252800.0,1.0,0.0,,1.0,,,,1.0,1.0,0.0,1.0,PRISM-MULTI,,9497560000000.0,India
Brand A,2026-03-11,INR,Magic Checkout - Brand A,2026-03-11 14:04:47+00:00,2026-03-11 14:04:47+00:00, 2026-03-12t11:47:26z,6994400000000,#12004,India,India,India,,Visakhapatnam,,8468430000000.0,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Over 5k",Dress,L,0.0,0.0,,0.0,0.0,,1.0,,11000.0,,,1.0,0.0,1.0, sienna-iv,First-time,9519230000000.0,India
Brand A,2026-03-25,,Magic Checkout - Brand A,2026-03-25 09:06:55+00:00,2026-03-25 09:06:55+00:00,2026-03-25T09:07:11Z,7030530000000,#12255,India, india,India,Telangana,Hyderabad,"card, Magic",8468430000000.0,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Non-Rts, Over 5k",Dress,3XL,11000.0,11000.0,11000.0,,0.0,,1.0,,,,,1.0,0.0,1.0,SIENNA-IV, first-time,9583480000000.0,
,2026-03-27,INR,Magic Checkout - Brand A,2026-03-27 06:45:01+00:00,2026-03-27 06:45:01+00:00, 2026-03-27t06:45:17z,7034560000000,,India, india,India,Karnataka,Bengaluru,"cod, Magic",8468430000000.0,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Non-Rts, Over 5k",Dress,3XL,11000.0,11000.0,-11000.0,,0.0,,1.0,,11000.0,,0.0,-1.0,0.0,1.0,,Returning,933043100000000.0,India
 brand a,2026-03-27,INR,Magic Checkout - Brand A,2026-03-27 18:22:12+00:00,2026-03-27 18:22:12+00:00,2026-03-27T18:22:28Z,921671460000000,#12302,,,India,Maharashtra,Mumbai,"cod, Magic",,Sienna Dress,"all, Bestsellers, Collection_Et Si, Dress, Non-Rts, Over 5k",Dress,S,11000.0,11000.0,11000.0,144.0,0.0,,1.0,,-11000.0,,1.0,1.0,-0.0,1.0,SIENNA-IV,Returning,7754420000000.0,India
